0,Blue,0,20160124 22:27:44,20160124 21:59:44,1,California,0,5
0,Blue,0,20160124 22:03:35,20160124 21:59:35,0,Damen,0,5
0,Blue,0,20160124 22:17:26,20160124 21:59:26,0,Damen,0,5
0,Blue,0,20160124 22:13:44,20160124 21:58:44,0,Monroe,0,1
0,Blue,0,20160124 22:28:43,20160124 21:59:43,1,Monroe,0,1
0,Blue,0,20160124 22:15:24,20160124 22:14:24,0,California,1,5
0,Blue,0,20160124 22:28:27,20160124 22:14:27,0,California,0,5
0,Blue,0,20160124 22:19:24,20160124 22:14:24,0,Damen,0,5
0,Blue,0,20160124 22:33:27,20160124 22:14:27,0,Damen,0,5
0,Blue,0,20160124 22:15:36,20160124 22:14:36,0,Monroe,1,1
0,Blue,0,20160124 22:32:35,20160124 22:14:35,0,Monroe,0,1
0,Blue,0,20160124 22:42:01,20160124 22:29:01,0,California,0,5
0,Blue,0,20160124 22:57:43,20160124 22:29:43,1,California,0,5
0,Blue,0,20160124 22:46:01,20160124 22:29:01,0,Damen,0,5
0,Blue,0,20160124 23:01:41,20160124 22:29:41,1,Damen,0,5
0,Blue,0,20160124 22:31:24,20160124 22:29:24,0,Monroe,0,1
0,Blue,0,20160124 22:44:18,20160124 22:29:18,0,Monroe,0,1
0,Blue,0,20160124 22:47:19,20160124 22:29:19,0,Monroe,0,1
0,Blue,0,20160124 22:58:38,20160124 22:44:38,0,California,0,5
0,Blue,0,20160124 23:12:42,20160124 22:44:42,1,California,0,5
0,Blue,0,20160124 23:03:38,20160124 22:44:38,0,Damen,0,5
0,Blue,0,20160124 23:16:40,20160124 22:44:40,1,Damen,0,5
0,Blue,0,20160124 22:44:50,20160124 22:43:50,0,Monroe,1,1
0,Blue,0,20160124 22:59:22,20160124 22:44:22,0,Monroe,0,1
0,Blue,0,20160124 23:02:16,20160124 22:44:16,0,Monroe,0,1
0,Blue,0,20160124 23:12:37,20160124 22:59:37,0,California,0,5
0,Blue,0,20160124 23:27:43,20160124 22:59:43,1,California,0,5
0,Blue,0,20160124 23:17:37,20160124 22:59:37,0,Damen,0,5
0,Blue,0,20160124 23:31:40,20160124 22:59:40,1,Damen,0,5
0,Blue,0,20160124 23:13:33,20160124 22:59:33,0,Monroe,0,1
0,Blue,0,20160124 23:28:43,20160124 22:59:43,1,Monroe,0,1
0,Blue,0,20160125 01:31:34,20160125 01:29:34,0,California,0,5
0,Blue,0,20160125 01:47:24,20160125 01:29:24,0,California,0,5
0,Blue,0,20160125 01:36:34,20160125 01:29:34,0,Damen,0,5
0,Blue,0,20160125 01:46:40,20160125 01:29:40,1,Damen,0,5
0,Blue,0,20160125 01:48:26,20160125 01:29:26,0,Monroe,0,1
0,Blue,0,20160125 01:58:42,20160125 01:29:42,1,Monroe,0,1
1,Blue,1,20160125 01:46:02,20160125 01:45:02,1,California,1,5
0,Blue,0,20160125 01:58:02,20160125 01:45:02,1,California,0,5
1,Blue,1,20160125 01:46:02,20160125 01:45:02,1,Damen,1,5
0,Blue,0,20160125 02:01:02,20160125 01:45:02,1,Damen,0,5
0,Blue,0,20160125 01:49:46,20160125 01:44:46,0,Monroe,0,1
0,Blue,0,20160125 01:57:49,20160125 01:44:49,0,Monroe,0,1
1,Blue,1,20160125 02:01:01,20160125 02:00:01,1,California,1,5
0,Blue,0,20160125 02:28:01,20160125 02:00:01,1,California,0,5
1,Blue,1,20160125 02:01:01,20160125 02:00:01,1,Damen,1,5
0,Blue,0,20160125 02:31:01,20160125 02:00:01,1,Damen,0,5
0,Blue,0,20160125 02:28:01,20160125 02:00:01,1,Monroe,0,1
0,Blue,0,20160125 02:28:01,20160125 02:15:01,1,California,0,5
0,Blue,0,20160125 02:58:01,20160125 02:15:01,1,California,0,5
0,Blue,0,20160125 02:16:51,20160125 02:14:51,0,Damen,0,5
0,Blue,0,20160125 02:31:00,20160125 02:15:00,1,Damen,0,5
0,Blue,0,20160125 02:27:56,20160125 02:14:56,0,Monroe,0,1
0,Blue,0,20160125 02:58:00,20160125 02:15:00,1,Monroe,0,1
1,Blue,1,20160125 02:30:41,20160125 02:29:41,1,California,1,5
0,Blue,0,20160125 02:57:41,20160125 02:29:41,1,California,0,5
1,Blue,1,20160125 02:30:41,20160125 02:29:41,1,Damen,1,5
0,Blue,0,20160125 03:01:41,20160125 02:29:41,1,Damen,0,5
0,Blue,0,20160125 02:58:41,20160125 02:29:41,1,Monroe,0,1
0,Blue,0,20160125 02:58:01,20160125 02:45:01,1,California,0,5
0,Blue,0,20160125 03:01:01,20160125 02:45:01,1,Damen,0,5
0,Blue,0,20160125 02:57:57,20160125 02:44:57,0,Monroe,0,1
0,Blue,0,20160125 03:03:44,20160125 02:44:44,0,Monroe,0,1
0,Blue,0,20160125 03:27:30,20160125 03:14:30,0,California,0,5
0,Blue,0,20160125 03:32:30,20160125 03:14:30,0,Damen,0,5
0,Blue,0,20160125 03:32:59,20160125 03:14:59,0,Monroe,0,1
0,Blue,0,20160125 03:31:48,20160125 03:29:48,0,California,0,5
