'distance_to_stop', 'rt', 'vehicle_id', 'prdtm', 'tmstmp', 'rtdir', 'stpnm'
10105,72,2008,20160128 19:56,20160128 19:44,Eastbound,North Ave & California
7217,52,1629,20160128 19:53,20160128 19:44,Southbound,California & Milwaukee (Blue Line)
11814,52,1714,20160128 19:57,20160128 19:44,Northbound,California & Le Moyne
9886,52,1839,20160128 20:02,20160128 19:43,Southbound,California & Milwaukee (Blue Line)
4072,72,8173,20160128 20:06,20160128 19:59,Westbound,North Ave & Damen
8005,72,1983,20160128 20:09,20160128 19:59,Eastbound,North Ave & California
10638,72,2027,20160128 20:17,20160128 19:59,Westbound,North Ave & Damen
9841,52,1622,20160128 20:12,20160128 19:59,Southbound,California & Milwaukee (Blue Line)
12381,52,1696,20160128 20:13,20160128 19:59,Northbound,California & Le Moyne
7837,72,8146,20160128 20:23,20160128 20:14,Eastbound,North Ave & California
8160,72,1215,20160128 20:28,20160128 20:14,Westbound,North Ave & Damen
21214,72,2015,20160128 20:37,20160128 20:14,Eastbound,North Ave & California
9886,52,1714,20160128 20:31,20160128 20:14,Southbound,California & Milwaukee (Blue Line)
20441,52,1840,20160128 20:37,20160128 20:14,Northbound,California & Le Moyne
8011,72,2015,20160128 20:38,20160128 20:29,Eastbound,North Ave & California
6443,72,1061,20160128 20:41,20160128 20:30,Westbound,North Ave & Damen
23349,72,1007,20160128 20:52,20160128 20:29,Eastbound,North Ave & California
5908,52,1840,20160128 20:36,20160128 20:29,Northbound,California & Le Moyne
9886,52,1696,20160128 20:51,20160128 20:29,Southbound,California & Milwaukee (Blue Line)
23126,52,1188,20160128 20:54,20160128 20:29,Northbound,California & Le Moyne
4024,72,2008,20160128 20:52,20160128 20:45,Westbound,North Ave & Damen
7998,72,1007,20160128 20:53,20160128 20:44,Eastbound,North Ave & California
12572,72,1983,20160128 21:06,20160128 20:44,Westbound,North Ave & Damen
4251,52,1696,20160128 20:50,20160128 20:44,Southbound,California & Milwaukee (Blue Line)
10560,52,1188,20160128 20:56,20160128 20:45,Northbound,California & Le Moyne
18585,52,1840,20160128 21:10,20160128 20:44,Southbound,California & Milwaukee (Blue Line)
3978,72,1983,20160128 21:05,20160128 20:59,Westbound,North Ave & Damen
10686,72,1064,20160128 21:10,20160128 20:59,Eastbound,North Ave & California
12572,72,8146,20160128 21:19,20160128 20:57,Westbound,North Ave & Damen
9826,52,1840,20160128 21:11,20160128 20:59,Southbound,California & Milwaukee (Blue Line)
20158,52,1648,20160128 21:20,20160128 20:59,Northbound,California & Le Moyne
24807,52,1188,20160128 21:29,20160128 20:59,Southbound,California & Milwaukee (Blue Line)
2529,72,8146,20160128 21:18,20160128 21:14,Westbound,North Ave & Damen
10702,72,8173,20160128 21:25,20160128 21:14,Eastbound,North Ave & California
12585,72,2015,20160128 21:33,20160128 21:15,Westbound,North Ave & Damen
7880,52,1648,20160128 21:23,20160128 21:14,Northbound,California & Le Moyne
9890,52,1188,20160128 21:29,20160128 21:14,Southbound,California & Milwaukee (Blue Line)
24371,52,1433,20160128 21:40,20160128 21:14,Northbound,California & Le Moyne
3181,72,2015,20160128 21:35,20160128 21:29,Westbound,North Ave & Damen
10741,72,2027,20160128 21:41,20160128 21:29,Eastbound,North Ave & California
12580,72,1007,20160128 21:48,20160128 21:29,Westbound,North Ave & Damen
11700,52,1433,20160128 21:42,20160128 21:29,Northbound,California & Le Moyne
20802,52,1648,20160128 21:51,20160128 21:29,Southbound,California & Milwaukee (Blue Line)
2424,72,1007,20160128 21:48,20160128 21:45,Westbound,North Ave & Damen
15934,72,1061,20160128 22:00,20160128 21:44,Eastbound,North Ave & California
12572,72,1064,20160128 22:03,20160128 21:44,Westbound,North Ave & Damen
6164,52,1648,20160128 21:51,20160128 21:44,Southbound,California & Milwaukee (Blue Line)
15350,52,1629,20160128 22:00,20160128 21:44,Northbound,California & Le Moyne
22452,52,1433,20160128 22:13,20160128 21:44,Southbound,California & Milwaukee (Blue Line)
2844,72,1064,20160128 22:03,20160128 21:59,Westbound,North Ave & Damen
15917,72,2008,20160128 22:15,20160128 21:59,Eastbound,North Ave & California
12572,72,8173,20160128 22:18,20160128 21:59,Westbound,North Ave & Damen
2553,52,1629,20160128 22:02,20160128 21:59,Northbound,California & Le Moyne
9886,52,1433,20160128 22:13,20160128 21:59,Southbound,California & Milwaukee (Blue Line)
22243,52,1622,20160128 22:22,20160128 21:59,Northbound,California & Le Moyne
1964,72,8173,20160128 22:17,20160128 22:14,Westbound,North Ave & Damen
12572,72,2027,20160128 22:33,20160128 22:14,Westbound,North Ave & Damen
22453,72,8146,20160128 22:36,20160128 22:14,Eastbound,North Ave & California
6107,52,1622,20160128 22:21,20160128 22:14,Northbound,California & Le Moyne
9886,52,1629,20160128 22:35,20160128 22:14,Southbound,California & Milwaukee (Blue Line)
27817,52,1714,20160128 22:42,20160128 22:14,Northbound,California & Le Moyne
2405,72,2027,20160128 22:33,20160128 22:29,Westbound,North Ave & Damen
12572,72,1061,20160128 22:48,20160128 22:29,Westbound,North Ave & Damen
22453,72,8146,20160128 22:51,20160128 22:29,Eastbound,North Ave & California
4054,52,1629,20160128 22:33,20160128 22:29,Southbound,California & Milwaukee (Blue Line)
14104,52,1714,20160128 22:43,20160128 22:29,Northbound,California & Le Moyne
15042,52,1622,20160128 22:56,20160128 22:29,Southbound,California & Milwaukee (Blue Line)
3465,72,1061,20160128 22:48,20160128 22:44,Westbound,North Ave & Damen
10572,72,1007,20160128 22:56,20160128 22:44,Eastbound,North Ave & California
10580,72,2015,20160128 22:56,20160128 22:45,Eastbound,North Ave & California
9935,52,1622,20160128 22:56,20160128 22:44,Southbound,California & Milwaukee (Blue Line)
18572,52,1696,20160128 23:01,20160128 22:44,Northbound,California & Le Moyne
24226,52,1714,20160128 23:06,20160128 22:44,Southbound,California & Milwaukee (Blue Line)
3848,72,2008,20160128 23:04,20160128 22:59,Westbound,North Ave & Damen
16454,72,1064,20160128 23:15,20160128 22:59,Eastbound,North Ave & California
6214,52,1696,20160128 23:05,20160128 22:59,Northbound,California & Le Moyne
6980,52,1714,20160128 23:06,20160128 22:59,Southbound,California & Milwaukee (Blue Line)
25268,52,1188,20160128 23:23,20160128 22:59,Northbound,California & Le Moyne
6317,72,1007,20160128 23:16,20160128 23:08,Westbound,North Ave & Damen
1214,72,1064,20160128 23:16,20160128 23:14,Eastbound,North Ave & California
21962,72,8173,20160128 23:35,20160128 23:14,Eastbound,North Ave & California
13057,52,1188,20160128 23:28,20160128 23:14,Northbound,California & Le Moyne
13533,52,1696,20160128 23:28,20160128 23:14,Southbound,California & Milwaukee (Blue Line)
6580,72,8173,20160128 23:37,20160128 23:29,Eastbound,North Ave & California
11563,72,2015,20160128 23:44,20160128 23:30,Westbound,North Ave & Damen
29083,72,2027,20160128 23:55,20160128 23:29,Eastbound,North Ave & California
9245,72,2027,20160128 23:54,20160128 23:44,Eastbound,North Ave & California
12572,72,1064,20160129 00:01,20160128 23:44,Westbound,North Ave & Damen
29871,72,2008,20160129 00:12,20160128 23:44,Eastbound,North Ave & California
2413,72,1064,20160129 00:03,20160128 23:59,Westbound,North Ave & Damen
15034,72,2008,20160129 00:13,20160129 00:00,Eastbound,North Ave & California
12578,72,8173,20160129 00:19,20160128 23:59,Westbound,North Ave & Damen
7039,72,8173,20160129 00:21,20160129 00:14,Westbound,North Ave & Damen
21107,72,1007,20160129 00:32,20160129 00:14,Eastbound,North Ave & California
13009,72,2027,20160129 00:39,20160129 00:14,Westbound,North Ave & Damen
5381,72,1007,20160129 00:34,20160129 00:29,Eastbound,North Ave & California
8907,72,2027,20160129 00:38,20160129 00:30,Westbound,North Ave & Damen
29152,72,2015,20160129 00:51,20160129 00:29,Eastbound,North Ave & California
10579,72,2015,20160129 00:54,20160129 00:44,Eastbound,North Ave & California
12654,72,2008,20160129 00:59,20160129 00:44,Westbound,North Ave & Damen
29130,72,1064,20160129 01:11,20160129 00:44,Eastbound,North Ave & California
12572,72,1007,20160129 01:12,20160129 01:00,Westbound,North Ave & Damen
15899,72,1064,20160129 01:13,20160129 00:59,Eastbound,North Ave & California
5201,72,2015,20160129 01:35,20160129 01:29,Westbound,North Ave & Damen
12582,72,1064,20160129 01:52,20160129 01:30,Westbound,North Ave & Damen
9146,72,8115,20160129 04:08,20160129 03:59,Eastbound,North Ave & California
12593,72,8151,20160129 04:13,20160129 03:59,Westbound,North Ave & Damen
1241,72,8151,20160129 04:16,20160129 04:14,Westbound,North Ave & Damen
21015,72,8149,20160129 04:33,20160129 04:14,Eastbound,North Ave & California
22290,72,8115,20160129 04:43,20160129 04:14,Westbound,North Ave & Damen
5249,72,8149,20160129 04:35,20160129 04:29,Eastbound,North Ave & California
12580,72,8115,20160129 04:43,20160129 04:29,Westbound,North Ave & Damen
29130,72,1248,20160129 04:55,20160129 04:29,Eastbound,North Ave & California
14917,52,701,20160129 04:34,20160129 04:22,Northbound,California & Le Moyne
9826,52,804,20160129 04:39,20160129 04:29,Southbound,California & Milwaukee (Blue Line)
1263,72,8115,20160129 04:46,20160129 04:44,Westbound,North Ave & Damen
12666,72,1248,20160129 04:57,20160129 04:44,Eastbound,North Ave & California
17367,72,8149,20160129 05:11,20160129 04:44,Westbound,North Ave & Damen
14055,52,1636,20160129 04:56,20160129 04:44,Northbound,California & Le Moyne
10268,52,701,20160129 04:58,20160129 04:44,Southbound,California & Milwaukee (Blue Line)
33641,52,1835,20160129 05:12,20160129 04:44,Northbound,California & Le Moyne
12455,72,8149,20160129 05:14,20160129 04:59,Westbound,North Ave & Damen
20042,72,8151,20160129 05:18,20160129 04:59,Eastbound,North Ave & California
17182,52,1835,20160129 05:14,20160129 04:59,Northbound,California & Le Moyne
15487,52,1636,20160129 05:18,20160129 04:59,Southbound,California & Milwaukee (Blue Line)
4097,72,8151,20160129 05:18,20160129 05:14,Eastbound,North Ave & California
20801,72,8157,20160129 05:34,20160129 05:14,Eastbound,North Ave & California
12989,72,1248,20160129 05:37,20160129 05:14,Westbound,North Ave & Damen
3510,52,1636,20160129 05:18,20160129 05:14,Southbound,California & Milwaukee (Blue Line)
6849,52,803,20160129 05:20,20160129 05:14,Northbound,California & Le Moyne
25462,52,1725,20160129 05:37,20160129 05:14,Northbound,California & Le Moyne
4148,72,8157,20160129 05:34,20160129 05:29,Eastbound,North Ave & California
8438,72,1248,20160129 05:39,20160129 05:29,Westbound,North Ave & Damen
17904,72,8115,20160129 05:46,20160129 05:29,Eastbound,North Ave & California
6105,52,1725,20160129 05:35,20160129 05:29,Northbound,California & Le Moyne
9781,52,1835,20160129 05:39,20160129 05:29,Southbound,California & Milwaukee (Blue Line)
14861,52,803,20160129 05:54,20160129 05:30,Southbound,California & Milwaukee (Blue Line)
3871,72,8115,20160129 05:48,20160129 05:44,Eastbound,North Ave & California
12528,72,8151,20160129 05:58,20160129 05:44,Westbound,North Ave & Damen
18334,72,8127,20160129 06:02,20160129 05:44,Eastbound,North Ave & California
891,52,1359,20160129 05:46,20160129 05:44,Northbound,California & Le Moyne
9578,52,803,20160129 05:54,20160129 05:44,Southbound,California & Milwaukee (Blue Line)
11574,52,1376,20160129 05:56,20160129 05:44,Northbound,California & Le Moyne
2710,72,8127,20160129 06:02,20160129 05:59,Eastbound,North Ave & California
12572,72,8157,20160129 06:15,20160129 05:59,Westbound,North Ave & Damen
17308,72,8149,20160129 06:17,20160129 05:59,Eastbound,North Ave & California
9701,52,1725,20160129 06:10,20160129 05:59,Southbound,California & Milwaukee (Blue Line)
11470,52,1834,20160129 06:10,20160129 05:59,Northbound,California & Le Moyne
16849,52,1255,20160129 06:16,20160129 05:59,Northbound,California & Le Moyne
3708,72,8149,20160129 06:19,20160129 06:14,Eastbound,North Ave & California
13742,72,8173,20160129 06:30,20160129 06:14,Eastbound,North Ave & California
12572,72,8115,20160129 06:32,20160129 06:14,Westbound,North Ave & Damen
2091,52,1255,20160129 06:17,20160129 06:14,Northbound,California & Le Moyne
5976,52,1359,20160129 06:21,20160129 06:14,Southbound,California & Milwaukee (Blue Line)
20170,52,804,20160129 06:34,20160129 06:14,Northbound,California & Le Moyne
4314,72,8115,20160129 06:34,20160129 06:29,Westbound,North Ave & Damen
8029,72,8121,20160129 06:39,20160129 06:29,Eastbound,North Ave & California
16479,72,1248,20160129 06:48,20160129 06:29,Eastbound,North Ave & California
4335,52,1376,20160129 06:35,20160129 06:29,Southbound,California & Milwaukee (Blue Line)
6125,52,804,20160129 06:36,20160129 06:29,Northbound,California & Le Moyne
12935,52,1830,20160129 06:43,20160129 06:29,Northbound,California & Le Moyne
4255,72,1248,20160129 06:50,20160129 06:44,Eastbound,North Ave & California
7020,72,8127,20160129 06:53,20160129 06:44,Westbound,North Ave & Damen
14177,72,8100,20160129 07:01,20160129 06:44,Eastbound,North Ave & California
391,52,1834,20160129 06:45,20160129 06:44,Southbound,California & Milwaukee (Blue Line)
6107,52,701,20160129 06:51,20160129 06:44,Northbound,California & Le Moyne
9766,52,1255,20160129 06:56,20160129 06:44,Southbound,California & Milwaukee (Blue Line)
3359,72,8100,20160129 07:03,20160129 06:59,Eastbound,North Ave & California
3272,72,8149,20160129 07:04,20160129 06:59,Westbound,North Ave & Damen
3766,72,8171,20160129 07:04,20160129 07:00,Eastbound,North Ave & California
5144,52,1852,20160129 07:05,20160129 06:59,Northbound,California & Le Moyne
6169,52,804,20160129 07:08,20160129 07:00,Southbound,California & Milwaukee (Blue Line)
15257,52,1636,20160129 07:16,20160129 06:59,Northbound,California & Le Moyne
3233,72,1007,20160129 07:19,20160129 07:14,Eastbound,North Ave & California
4170,72,8173,20160129 07:19,20160129 07:14,Westbound,North Ave & Damen
5858,72,1990,20160129 07:23,20160129 07:14,Eastbound,North Ave & California
2507,52,1636,20160129 07:15,20160129 07:12,Northbound,California & Le Moyne
5295,52,1830,20160129 07:21,20160129 07:14,Southbound,California & Milwaukee (Blue Line)
11583,52,1671,20160129 07:28,20160129 07:14,Northbound,California & Le Moyne
1199,72,8121,20160129 07:32,20160129 07:29,Westbound,North Ave & Damen
3369,72,8114,20160129 07:34,20160129 07:29,Eastbound,North Ave & California
6145,72,1973,20160129 07:37,20160129 07:29,Eastbound,North Ave & California
7248,52,1362,20160129 07:38,20160129 07:29,Northbound,California & Le Moyne
11606,52,1835,20160129 07:43,20160129 07:29,Northbound,California & Le Moyne
9826,52,1852,20160129 07:44,20160129 07:29,Southbound,California & Milwaukee (Blue Line)
3835,72,8100,20160129 07:49,20160129 07:44,Westbound,North Ave & Damen
6737,72,8115,20160129 07:53,20160129 07:44,Eastbound,North Ave & California
9744,72,8171,20160129 07:56,20160129 07:44,Westbound,North Ave & Damen
4949,52,1636,20160129 07:52,20160129 07:44,Southbound,California & Milwaukee (Blue Line)
11959,52,1673,20160129 07:59,20160129 07:44,Northbound,California & Le Moyne
17519,52,1635,20160129 08:06,20160129 07:44,Northbound,California & Le Moyne
2448,72,8151,20160129 08:02,20160129 07:59,Westbound,North Ave & Damen
2521,72,8153,20160129 08:03,20160129 07:59,Eastbound,North Ave & California
4007,72,8127,20160129 08:06,20160129 08:00,Eastbound,North Ave & California
1198,52,1671,20160129 08:01,20160129 07:59,Southbound,California & Milwaukee (Blue Line)
891,52,1673,20160129 08:01,20160129 07:59,Northbound,California & Le Moyne
3542,52,1635,20160129 08:04,20160129 07:59,Northbound,California & Le Moyne
2031,72,1990,20160129 08:16,20160129 08:14,Westbound,North Ave & Damen
2588,72,1969,20160129 08:18,20160129 08:14,Eastbound,North Ave & California
4356,72,8157,20160129 08:20,20160129 08:15,Westbound,North Ave & Damen
3074,52,1362,20160129 08:19,20160129 08:14,Southbound,California & Milwaukee (Blue Line)
